,clip_name,tools_present
9351,clip_009351,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9352,clip_009352,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9353,clip_009353,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9354,clip_009354,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9355,clip_009355,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9356,clip_009356,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9357,clip_009357,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9358,clip_009358,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9359,clip_009359,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9360,clip_009360,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9361,clip_009361,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9362,clip_009362,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9363,clip_009363,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9364,clip_009364,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9365,clip_009365,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9366,clip_009366,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9367,clip_009367,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9368,clip_009368,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9369,clip_009369,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9370,clip_009370,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9371,clip_009371,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9372,clip_009372,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9373,clip_009373,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9374,clip_009374,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9375,clip_009375,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9376,clip_009376,"[cadiere forceps, bipolar forceps, nan, clip applier ]"
9377,clip_009377,"[cadiere forceps, bipolar forceps, nan, clip applier ]"
9378,clip_009378,"[cadiere forceps, bipolar forceps, nan, clip applier ]"
9379,clip_009379,"[cadiere forceps, bipolar forceps, nan, clip applier ]"
9380,clip_009380,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9381,clip_009381,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9382,clip_009382,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9383,clip_009383,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9384,clip_009384,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]"
9385,clip_009385,"[cadiere forceps, bipolar forceps, nan, vessel sealer]"
9386,clip_009386,"[cadiere forceps, bipolar forceps, nan, vessel sealer]"
9387,clip_009387,"[cadiere forceps, bipolar forceps, nan, vessel sealer]"
9388,clip_009388,"[needle driver, nan, needle driver, prograsp forceps]"
9389,clip_009389,"[needle driver, nan, needle driver, prograsp forceps]"
9390,clip_009390,"[needle driver, nan, needle driver, prograsp forceps]"
9391,clip_009391,"[needle driver, nan, needle driver, prograsp forceps]"
9392,clip_009392,"[needle driver, nan, needle driver, prograsp forceps]"
9393,clip_009393,"[needle driver, nan, needle driver, prograsp forceps]"
9394,clip_009394,"[needle driver, nan, needle driver, prograsp forceps]"
9395,clip_009395,"[needle driver, nan, needle driver, prograsp forceps]"
9396,clip_009396,"[needle driver, nan, needle driver, prograsp forceps]"
9397,clip_009397,"[needle driver, nan, needle driver, prograsp forceps]"
9398,clip_009398,"[needle driver, nan, needle driver, prograsp forceps]"
9399,clip_009399,"[needle driver, nan, needle driver, prograsp forceps]"
9400,clip_009400,"[needle driver, nan, needle driver, prograsp forceps]"
9401,clip_009401,"[needle driver, nan, needle driver, prograsp forceps]"
9402,clip_009402,"[needle driver, nan, needle driver, prograsp forceps]"
9403,clip_009403,"[needle driver, nan, needle driver, prograsp forceps]"
9404,clip_009404,"[needle driver, nan, needle driver, prograsp forceps]"
9405,clip_009405,"[needle driver, nan, needle driver, prograsp forceps]"
9406,clip_009406,"[needle driver, nan, needle driver, prograsp forceps]"
9407,clip_009407,"[needle driver, nan, needle driver, prograsp forceps]"
9408,clip_009408,"[needle driver, nan, needle driver, prograsp forceps]"
9409,clip_009409,"[needle driver, nan, needle driver, prograsp forceps]"
9410,clip_009410,"[needle driver, nan, needle driver, prograsp forceps]"
9411,clip_009411,"[needle driver, nan, needle driver, prograsp forceps]"
9412,clip_009412,"[needle driver, nan, needle driver, prograsp forceps]"
9413,clip_009413,"[needle driver, nan, needle driver, prograsp forceps]"
9414,clip_009414,"[needle driver, nan, needle driver, prograsp forceps]"
9415,clip_009415,"[needle driver, nan, needle driver, prograsp forceps]"
9416,clip_009416,"[needle driver, nan, needle driver, prograsp forceps]"
9417,clip_009417,"[needle driver, nan, needle driver, prograsp forceps]"
9418,clip_009418,"[needle driver, nan, needle driver, prograsp forceps]"
9419,clip_009419,"[needle driver, nan, needle driver, prograsp forceps]"
9420,clip_009420,"[needle driver, nan, needle driver, prograsp forceps]"
9421,clip_009421,"[needle driver, nan, needle driver, prograsp forceps]"
9422,clip_009422,"[needle driver, nan, needle driver, prograsp forceps]"
9423,clip_009423,"[needle driver, nan, needle driver, prograsp forceps]"
9424,clip_009424,"[needle driver, nan, needle driver, prograsp forceps]"
9425,clip_009425,"[needle driver, nan, needle driver, prograsp forceps]"
9426,clip_009426,"[needle driver, nan, needle driver, prograsp forceps]"
9427,clip_009427,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9428,clip_009428,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9429,clip_009429,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9430,clip_009430,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9431,clip_009431,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9432,clip_009432,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9433,clip_009433,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9434,clip_009434,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9435,clip_009435,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9436,clip_009436,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9437,clip_009437,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9438,clip_009438,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9439,clip_009439,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9440,clip_009440,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9441,clip_009441,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9442,clip_009442,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9443,clip_009443,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9444,clip_009444,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9445,clip_009445,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9446,clip_009446,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9447,clip_009447,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9448,clip_009448,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9449,clip_009449,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9450,clip_009450,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9451,clip_009451,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9452,clip_009452,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9453,clip_009453,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9454,clip_009454,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9455,clip_009455,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9456,clip_009456,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9457,clip_009457,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9458,clip_009458,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9459,clip_009459,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9460,clip_009460,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9461,clip_009461,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9462,clip_009462,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9463,clip_009463,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9464,clip_009464,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9465,clip_009465,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9466,clip_009466,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9467,clip_009467,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9468,clip_009468,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]"
9469,clip_009469,"[needle driver, nan, needle driver, cadiere forceps]"
9470,clip_009470,"[needle driver, nan, needle driver, cadiere forceps]"
9471,clip_009471,"[needle driver, nan, needle driver, cadiere forceps]"
9472,clip_009472,"[needle driver, nan, needle driver, cadiere forceps]"
9473,clip_009473,"[needle driver, nan, needle driver, cadiere forceps]"
9474,clip_009474,"[needle driver, nan, needle driver, cadiere forceps]"
9475,clip_009475,"[needle driver, nan, needle driver, cadiere forceps]"
9476,clip_009476,"[needle driver, nan, needle driver, cadiere forceps]"
9477,clip_009477,"[needle driver, nan, needle driver, cadiere forceps]"
9478,clip_009478,"[needle driver, nan, needle driver, cadiere forceps]"
9479,clip_009479,"[needle driver, nan, needle driver, cadiere forceps]"
9480,clip_009480,"[needle driver, nan, needle driver, cadiere forceps]"
9481,clip_009481,"[needle driver, nan, needle driver, cadiere forceps]"
9482,clip_009482,"[needle driver, nan, needle driver, cadiere forceps]"
9483,clip_009483,"[needle driver, nan, needle driver, cadiere forceps]"
9484,clip_009484,"[needle driver, nan, needle driver, cadiere forceps]"
9485,clip_009485,"[needle driver, nan, needle driver, cadiere forceps]"
9486,clip_009486,"[needle driver, nan, needle driver, cadiere forceps]"
9487,clip_009487,"[needle driver, nan, needle driver, cadiere forceps]"
9488,clip_009488,"[needle driver, nan, needle driver, cadiere forceps]"
9489,clip_009489,"[needle driver, nan, needle driver, cadiere forceps]"
9490,clip_009490,"[needle driver, nan, needle driver, cadiere forceps]"
9491,clip_009491,"[needle driver, nan, needle driver, cadiere forceps]"
9492,clip_009492,"[needle driver, nan, needle driver, cadiere forceps]"
9493,clip_009493,"[needle driver, nan, needle driver, cadiere forceps]"
9494,clip_009494,"[needle driver, nan, needle driver, cadiere forceps]"
9495,clip_009495,"[needle driver, nan, needle driver, cadiere forceps]"
9496,clip_009496,"[needle driver, nan, needle driver, cadiere forceps]"
9497,clip_009497,"[needle driver, nan, needle driver, cadiere forceps]"
9498,clip_009498,"[needle driver, nan, needle driver, cadiere forceps]"
9499,clip_009499,"[needle driver, nan, needle driver, cadiere forceps]"
9500,clip_009500,"[needle driver, nan, needle driver, cadiere forceps]"
9501,clip_009501,"[needle driver, nan, needle driver, cadiere forceps]"
9502,clip_009502,"[needle driver, nan, needle driver, cadiere forceps]"
9503,clip_009503,"[needle driver, nan, needle driver, grasping retractor]"
9504,clip_009504,"[needle driver, nan, needle driver, grasping retractor]"
9505,clip_009505,"[needle driver, nan, needle driver, grasping retractor]"
9506,clip_009506,"[needle driver, nan, needle driver, grasping retractor]"
9507,clip_009507,"[needle driver, nan, needle driver, grasping retractor]"
9508,clip_009508,"[needle driver, nan, needle driver, grasping retractor]"
9509,clip_009509,"[needle driver, nan, needle driver, grasping retractor]"
9510,clip_009510,"[needle driver, nan, needle driver, grasping retractor]"
9511,clip_009511,"[needle driver, nan, needle driver, grasping retractor]"
9512,clip_009512,"[needle driver, nan, needle driver, grasping retractor]"
9513,clip_009513,"[needle driver, nan, needle driver, grasping retractor]"
9514,clip_009514,"[needle driver, nan, needle driver, grasping retractor]"
9515,clip_009515,"[needle driver, nan, needle driver, grasping retractor]"
9516,clip_009516,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9517,clip_009517,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9519,clip_009519,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9520,clip_009520,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9521,clip_009521,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9522,clip_009522,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9523,clip_009523,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9524,clip_009524,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9525,clip_009525,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
9526,clip_009526,"[bipolar forceps, nan, clip applier , grasping retractor]"
9527,clip_009527,"[bipolar forceps, nan, clip applier , grasping retractor]"
9528,clip_009528,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9529,clip_009529,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9530,clip_009530,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9531,clip_009531,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9532,clip_009532,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9533,clip_009533,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9534,clip_009534,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9535,clip_009535,"[prograsp forceps, cadiere forceps, nan, clip applier ]"
9536,clip_009536,"[prograsp forceps, cadiere forceps, nan, clip applier ]"
9537,clip_009537,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9538,clip_009538,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9539,clip_009539,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9540,clip_009540,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9541,clip_009541,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9542,clip_009542,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9543,clip_009543,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9544,clip_009544,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9545,clip_009545,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]"
9546,clip_009546,"[needle driver, nan, needle driver, prograsp forceps]"
9547,clip_009547,"[needle driver, nan, needle driver, prograsp forceps]"
9548,clip_009548,"[needle driver, nan, needle driver, prograsp forceps]"
9549,clip_009549,"[needle driver, nan, needle driver, prograsp forceps]"
9550,clip_009550,"[needle driver, nan, needle driver, prograsp forceps]"
9551,clip_009551,"[needle driver, nan, needle driver, prograsp forceps]"
